Latest Results
t,`Main.H1B1.bounce`,`Main.H1B1.tbounce`
13.314561246252885951,6.000000000000000000,11.952731793784533210
13.465315015097107931,6.000000000000000000,11.952731793784533210
13.470360547967457521,6.000000000000000000,11.952731793784533210
13.470360547967457521,7.000000000000000000,13.470360547967471732
13.470360547967473508,7.000000000000000000,13.470360547967471732
13.470360547967473508,7.000000000000000000,13.470360547967471732
13.621114316811695488,7.000000000000000000,13.470360547967471732
13.771868085655917469,7.000000000000000000,13.470360547967471732
13.922621854500139449,7.000000000000000000,13.470360547967471732
14.073375623344361429,7.000000000000000000,13.470360547967471732
14.153293487349783319,7.000000000000000000,13.470360547967471732
14.153293487349783319,7.000000000000000000,13.470360547967471732
14.304047256194003523,7.000000000000000000,13.470360547967471732
14.454801025038225504,7.000000000000000000,13.470360547967471732
14.605554793882447484,7.000000000000000000,13.470360547967471732
14.756308562726669464,7.000000000000000000,13.470360547967471732
14.836226426732091355,7.000000000000000000,13.470360547967471732
14.836226426732091355,8.000000000000000000,14.836226426732107342
14.836226426732109118,8.000000000000000000,14.836226426732107342
14.836226426732109118,8.000000000000000000,14.836226426732107342
14.986980195576329322,8.000000000000000000,14.836226426732107342
15.137733964420551303,8.000000000000000000,14.836226426732107342
15.288487733264773283,8.000000000000000000,14.836226426732107342
15.439241502108995263,8.000000000000000000,14.836226426732107342
15.450866072176181021,8.000000000000000000,14.836226426732107342
15.450866072176181021,8.000000000000000000,14.836226426732107342
15.601619841020401225,8.000000000000000000,14.836226426732107342
15.752373609864623205,8.000000000000000000,14.836226426732107342
15.903127378708845185,8.000000000000000000,14.836226426732107342
16.053881147553067166,8.000000000000000000,14.836226426732107342
16.065505717620251147,8.000000000000000000,14.836226426732107342
16.065505717620251147,9.000000000000000000,16.065505717620268911
16.065505717620268911,9.000000000000000000,16.065505717620268911
16.065505717620268911,9.000000000000000000,16.065505717620268911
16.216259486464490891,9.000000000000000000,16.065505717620268911
16.367013255308712871,9.000000000000000000,16.065505717620268911
16.517767024152934852,9.000000000000000000,16.065505717620268911
16.618681398519928649,9.000000000000000000,16.065505717620268911
16.618681398519928649,9.000000000000000000,16.065505717620268911
16.769435167364150630,9.000000000000000000,16.065505717620268911
16.920188936208372610,9.000000000000000000,16.065505717620268911
17.070942705052594590,9.000000000000000000,16.065505717620268911
17.171857079419588388,9.000000000000000000,16.065505717620268911
17.171857079419588388,10.000000000000000000,17.171857079419606151
17.171857079419609704,10.000000000000000000,17.171857079419606151
17.171857079419609704,10.000000000000000000,17.171857079419606151
17.322610848263831684,10.000000000000000000,17.171857079419606151
17.473364617108053665,10.000000000000000000,17.171857079419606151
17.624118385952275645,10.000000000000000000,17.171857079419606151
17.669715192229297429,10.000000000000000000,17.171857079419606151
17.669715192229297429,10.000000000000000000,17.171857079419606151
17.820468961073519409,10.000000000000000000,17.171857079419606151
17.971222729917741390,10.000000000000000000,17.171857079419606151
18.121976498761963370,10.000000000000000000,17.171857079419606151
18.167573305038981601,10.000000000000000000,17.171857079419606151
18.167573305038981601,11.000000000000000000,18.167573305039002918
18.167573305039006470,11.000000000000000000,18.167573305039002918
18.167573305039006470,11.000000000000000000,18.167573305039002918
18.318327073883228451,11.000000000000000000,18.167573305039002918
18.469080842727450431,11.000000000000000000,18.167573305039002918
18.615645606567714054,11.000000000000000000,18.167573305039002918
18.615645606567714054,11.000000000000000000,18.167573305039002918
18.766399375411936035,11.000000000000000000,18.167573305039002918
18.917153144256158015,11.000000000000000000,18.167573305039002918
19.063717908096425191,11.000000000000000000,18.167573305039002918
19.063717908096425191,12.000000000000000000,19.063717908096446507
19.063717908096450060,12.000000000000000000,19.063717908096446507
19.063717908096450060,12.000000000000000000,19.063717908096446507
19.214471676940672040,12.000000000000000000,19.063717908096446507
19.365225445784894021,12.000000000000000000,19.063717908096446507
19.466982979472280846,12.000000000000000000,19.063717908096446507
19.466982979472280846,12.000000000000000000,19.063717908096446507
19.617736748316502826,12.000000000000000000,19.063717908096446507
19.768490517160724806,12.000000000000000000,19.063717908096446507
19.870248050848111632,12.000000000000000000,19.063717908096446507
19.870248050848111632,13.000000000000000000,19.870248050848132948
19.870248050848136501,13.000000000000000000,19.870248050848132948
19.870248050848136501,13.000000000000000000,19.870248050848132948
20.021001819692358481,13.000000000000000000,19.870248050848132948
20.171755588536580461,13.000000000000000000,19.870248050848132948
20.233186615086374616,13.000000000000000000,19.870248050848132948
20.233186615086374616,13.000000000000000000,19.870248050848132948
20.383940383930596596,13.000000000000000000,19.870248050848132948
20.534694152774818576,13.000000000000000000,19.870248050848132948
20.596125179324616283,13.000000000000000000,19.870248050848132948
20.596125179324616283,14.000000000000000000,20.596125179324637600
20.596125179324637600,14.000000000000000000,20.596125179324637600
20.596125179324637600,14.000000000000000000,20.596125179324637600
20.746878948168859580,14.000000000000000000,20.596125179324637600
20.897632717013081560,14.000000000000000000,20.596125179324637600
20.922769887139050837,14.000000000000000000,20.596125179324637600
20.922769887139050837,14.000000000000000000,20.596125179324637600
21.073523655983272818,14.000000000000000000,20.596125179324637600
21.224277424827494798,14.000000000000000000,20.596125179324637600
21.249414594953456970,14.000000000000000000,20.596125179324637600
21.249414594953456970,15.000000000000000000,21.249414594953481839
21.249414594953485391,15.000000000000000000,21.249414594953481839
21.249414594953485391,15.000000000000000000,21.249414594953481839
21.400168363797707372,15.000000000000000000,21.249414594953481839
21.543394831986443450,15.000000000000000000,21.249414594953481839
21.543394831986443450,15.000000000000000000,21.249414594953481839
21.694148600830665430,15.000000000000000000,21.249414594953481839
21.837375069019401508,15.000000000000000000,21.249414594953481839
21.837375069019401508,16.000000000000000000,21.837375069019426377
21.837375069019429930,16.000000000000000000,21.837375069019426377
21.837375069019429930,16.000000000000000000,21.837375069019426377
21.988128837863651910,16.000000000000000000,21.837375069019426377
22.101957282349083300,16.000000000000000000,21.837375069019426377
22.101957282349083300,16.000000000000000000,21.837375069019426377
22.252711051193305281,16.000000000000000000,21.837375069019426377
22.366539495678736671,16.000000000000000000,21.837375069019426377
22.366539495678736671,17.000000000000000000,22.366539495678761540
22.366539495678761540,17.000000000000000000,22.366539495678761540
22.366539495678761540,17.000000000000000000,22.366539495678761540
22.517293264522983520,17.000000000000000000,22.366539495678761540
22.604663487675445310,17.000000000000000000,22.366539495678761540
22.604663487675445310,17.000000000000000000,22.366539495678761540
22.755417256519667291,17.000000000000000000,22.366539495678761540
22.842787479672125528,17.000000000000000000,22.366539495678761540
22.842787479672125528,18.000000000000000000,22.842787479672150397
22.842787479672150397,18.000000000000000000,22.842787479672150397
22.842787479672150397,18.000000000000000000,22.842787479672150397
22.993541248516372377,18.000000000000000000,22.842787479672150397
23.057099072469156908,18.000000000000000000,22.842787479672150397
23.057099072469156908,18.000000000000000000,22.842787479672150397
23.207852841313378889,18.000000000000000000,22.842787479672150397
23.271410665266163420,18.000000000000000000,22.842787479672150397
23.271410665266163420,19.000000000000000000,23.271410665266188289
23.271410665266191842,19.000000000000000000,23.271410665266188289
23.271410665266191842,19.000000000000000000,23.271410665266188289
23.422164434110413822,19.000000000000000000,23.271410665266188289
23.464291098783487399,19.000000000000000000,23.271410665266188289
23.464291098783487399,19.000000000000000000,23.271410665266188289
23.615044867627709380,19.000000000000000000,23.271410665266188289
23.657171532300786509,19.000000000000000000,23.271410665266188289
23.657171532300786509,20.000000000000000000,23.657171532300811378
23.657171532300814931,20.000000000000000000,23.657171532300811378
23.657171532300814931,20.000000000000000000,23.657171532300811378
23.807925301145036912,20.000000000000000000,23.657171532300811378
23.830763922466374538,20.000000000000000000,23.657171532300811378
23.830763922466374538,20.000000000000000000,23.657171532300811378
23.981517691310596518,20.000000000000000000,23.657171532300811378
24.004356312631934145,20.000000000000000000,23.657171532300811378
24.004356312631934145,21.000000000000000000,24.004356312631959014
24.004356312631962567,21.000000000000000000,24.004356312631959014
24.004356312631962567,21.000000000000000000,24.004356312631959014
24.155110081476184547,21.000000000000000000,24.004356312631959014
24.160589463780958397,21.000000000000000000,24.004356312631959014
24.160589463780958397,21.000000000000000000,24.004356312631959014
24.311343232625180377,21.000000000000000000,24.004356312631959014
24.316822614929950674,21.000000000000000000,24.004356312631959014
24.316822614929950674,22.000000000000000000,24.316822614929979096
24.316822614929982649,22.000000000000000000,24.316822614929979096
24.316822614929982649,22.000000000000000000,24.316822614929979096
24.457432450964066817,22.000000000000000000,24.316822614929979096
24.457432450964066817,22.000000000000000000,24.316822614929979096
24.598042286998150985,22.000000000000000000,24.316822614929979096
24.598042286998150985,23.000000000000000000,24.598042286998179407
24.598042286998179407,23.000000000000000000,24.598042286998179407
24.598042286998179407,23.000000000000000000,24.598042286998179407
24.724591139428849118,23.000000000000000000,24.598042286998179407
24.724591139428849118,23.000000000000000000,24.598042286998179407
24.851139991859518830,23.000000000000000000,24.598042286998179407
24.851139991859518830,24.000000000000000000,24.851139991859547251
24.851139991859550804,24.000000000000000000,24.851139991859547251
24.851139991859550804,24.000000000000000000,24.851139991859547251
24.965033959047143952,24.000000000000000000,24.851139991859547251
24.965033959047143952,24.000000000000000000,24.851139991859547251
25.078927926234737100,24.000000000000000000,24.851139991859547251
25.078927926234737100,25.000000000000000000,25.078927926234765522
25.078927926234769075,25.000000000000000000,25.078927926234765522
25.078927926234769075,25.000000000000000000,25.078927926234765522
25.181432496703592960,25.000000000000000000,25.078927926234765522
25.181432496703592960,25.000000000000000000,25.078927926234765522
25.283937067172416846,25.000000000000000000,25.078927926234765522
25.283937067172416846,26.000000000000000000,25.283937067172445268
25.283937067172448820,26.000000000000000000,25.283937067172445268
25.283937067172448820,26.000000000000000000,25.283937067172445268
25.376191180594382502,26.000000000000000000,25.283937067172445268
25.376191180594382502,26.000000000000000000,25.283937067172445268
25.468445294016312630,26.000000000000000000,25.283937067172445268
25.468445294016312630,27.000000000000000000,25.468445294016341052
25.468445294016344604,27.000000000000000000,25.468445294016341052
25.468445294016344604,27.000000000000000000,25.468445294016341052
25.551473996096074615,27.000000000000000000,25.468445294016341052
25.551473996096074615,27.000000000000000000,25.468445294016341052
25.634502698175804625,27.000000000000000000,25.468445294016341052
25.634502698175804625,28.000000000000000000,25.634502698175833046
25.634502698175836599,28.000000000000000000,25.634502698175833046
25.634502698175836599,28.000000000000000000,25.634502698175833046
25.709228530047585792,28.000000000000000000,25.634502698175833046
25.709228530047585792,28.000000000000000000,25.634502698175833046
25.783954361919331433,28.000000000000000000,25.634502698175833046
25.783954361919331433,29.000000000000000000,25.783954361919359854
25.783954361919363407,29.000000000000000000,25.783954361919359854
25.783954361919363407,29.000000000000000000,25.783954361919359854
25.851207610603925247,29.000000000000000000,25.783954361919359854
25.851207610603925247,29.000000000000000000,25.783954361919359854
25.918460859288490639,29.000000000000000000,25.783954361919359854
25.918460859288490639,30.000000000000000000,25.918460859288519060
25.918460859288522613,30.000000000000000000,25.918460859288519060
25.918460859288522613,30.000000000000000000,25.918460859288519060
25.978988783104622229,30.000000000000000000,25.918460859288519060
25.978988783104622229,30.000000000000000000,25.918460859288519060
26.039516706920721845,30.000000000000000000,25.918460859288519060
26.039516706920721845,31.000000000000000000,26.039516706920750266
26.039516706920753819,31.000000000000000000,26.039516706920750266
26.039516706920753819,31.000000000000000000,26.039516706920750266
26.093991838355233170,31.000000000000000000,26.039516706920750266
26.093991838355233170,31.000000000000000000,26.039516706920750266
26.148466969789712522,31.000000000000000000,26.039516706920750266
26.148466969789712522,32.000000000000000000,26.148466969789740943
26.148466969789744496,32.000000000000000000,26.148466969789740943
26.148466969789744496,32.000000000000000000,26.148466969789740943
26.197494588080765254,32.000000000000000000,26.148466969789740943
26.197494588080765254,32.000000000000000000,26.148466969789740943
26.246522206371786012,32.000000000000000000,26.148466969789740943
26.246522206371786012,33.000000000000000000,26.246522206371814434
26.246522206371814434,33.000000000000000000,26.246522206371814434
26.246522206371814434,33.000000000000000000,26.246522206371814434
26.290647062833727432,33.000000000000000000,26.246522206371814434
26.290647062833727432,33.000000000000000000,26.246522206371814434
26.334771919295636877,33.000000000000000000,26.246522206371814434
26.334771919295636877,34.000000000000000000,26.334771919295665299
26.334771919295668852,34.000000000000000000,26.334771919295665299
26.334771919295668852,34.000000000000000000,26.334771919295665299
26.374484290111379181,34.000000000000000000,26.334771919295665299
26.374484290111379181,34.000000000000000000,26.334771919295665299
26.414196660927089511,34.000000000000000000,26.334771919295665299
26.414196660927089511,35.000000000000000000,26.414196660927117932
26.414196660927121485,35.000000000000000000,26.414196660927117932
26.414196660927121485,35.000000000000000000,26.414196660927117932
26.449937794661252610,35.000000000000000000,26.414196660927117932
26.449937794661252610,35.000000000000000000,26.414196660927117932
26.485678928395383736,35.000000000000000000,26.414196660927117932
26.485678928395383736,36.000000000000000000,26.485678928395412157
26.485678928395412157,36.000000000000000000,26.485678928395412157
26.485678928395412157,36.000000000000000000,26.485678928395412157
26.517845948756125551,36.000000000000000000,26.485678928395412157
26.517845948756125551,36.000000000000000000,26.485678928395412157
26.550012969116831840,36.000000000000000000,26.485678928395412157
26.550012969116831840,37.000000000000000000,26.550012969116860262
26.550012969116863815,37.000000000000000000,26.550012969116860262
26.550012969116863815,37.000000000000000000,26.550012969116860262
26.578963287441492724,37.000000000000000000,26.550012969116860262
26.578963287441492724,37.000000000000000000,26.550012969116860262
26.607913605766118081,37.000000000000000000,26.550012969116860262
26.607913605766118081,38.000000000000000000,26.607913605766146503
26.607913605766150056,38.000000000000000000,26.607913605766146503
26.607913605766150056,38.000000000000000000,26.607913605766146503
26.633968892258305772,38.000000000000000000,26.607913605766146503
26.633968892258305772,38.000000000000000000,26.607913605766146503
26.660024178750457935,38.000000000000000000,26.607913605766146503
26.660024178750457935,39.000000000000000000,26.660024178750486357
26.660024178750486357,39.000000000000000000,26.660024178750486357
26.660024178750486357,39.000000000000000000,26.660024178750486357
26.683473936593419040,39.000000000000000000,26.660024178750486357
26.683473936593419040,39.000000000000000000,26.660024178750486357
26.706923694436348171,39.000000000000000000,26.660024178750486357
26.706923694436348171,40.000000000000000000,26.706923694436376593
26.706923694436380146,40.000000000000000000,26.706923694436376593
26.706923694436380146,40.000000000000000000,26.706923694436376593
26.728028476495008903,40.000000000000000000,26.706923694436376593
26.728028476495008903,40.000000000000000000,26.706923694436376593
26.749133258553637660,40.000000000000000000,26.706923694436376593
26.749133258553637660,41.000000000000000000,26.749133258553666082
26.749133258553669634,41.000000000000000000,26.749133258553666082
26.749133258553669634,41.000000000000000000,26.749133258553666082
26.768127562406426989,41.000000000000000000,26.749133258553666082
26.768127562406426989,41.000000000000000000,26.749133258553666082
26.787121866259184344,41.000000000000000000,26.749133258553666082
26.787121866259184344,42.000000000000000000,26.787121866259212766
26.787121866259216318,42.000000000000000000,26.787121866259212766
26.787121866259216318,42.000000000000000000,26.787121866259212766
26.804216739726687280,42.000000000000000000,26.787121866259212766
26.804216739726687280,42.000000000000000000,26.787121866259212766
26.821311613194158241,42.000000000000000000,26.787121866259212766
26.821311613194158241,43.000000000000000000,26.821311613194186663
26.821311613194190215,43.000000000000000000,26.821311613194186663
26.821311613194190215,43.000000000000000000,26.821311613194186663
26.836696999314902712,43.000000000000000000,26.821311613194186663
26.836696999314902712,43.000000000000000000,26.821311613194186663
26.852082385435618761,43.000000000000000000,26.821311613194186663
26.852082385435618761,44.000000000000000000,26.852082385435647183
26.852082385435650735,44.000000000000000000,26.852082385435647183
26.852082385435650735,44.000000000000000000,26.852082385435647183
26.865929232944285587,44.000000000000000000,26.852082385435647183
26.865929232944285587,44.000000000000000000,26.852082385435647183
26.879776080452920439,44.000000000000000000,26.852082385435647183
26.879776080452920439,45.000000000000000000,26.879776080452948861
26.879776080452952414,45.000000000000000000,26.879776080452948861
26.879776080452952414,45.000000000000000000,26.879776080452948861
26.892238243210716320,45.000000000000000000,26.879776080452948861
26.892238243210716320,45.000000000000000000,26.879776080452948861
26.904700405968480226,45.000000000000000000,26.879776080452948861
26.904700405968480226,46.000000000000000000,26.904700405968508647
26.904700405968508647,46.000000000000000000,26.904700405968508647
26.904700405968508647,46.000000000000000000,26.904700405968508647
26.915916352450491189,46.000000000000000000,26.904700405968508647
26.915916352450491189,46.000000000000000000,26.904700405968508647
26.927132298932477283,46.000000000000000000,26.904700405968508647
26.927132298932477283,47.000000000000000000,26.927132298932505705
26.927132298932512811,47.000000000000000000,26.927132298932505705
26.927132298932512811,47.000000000000000000,26.927132298932505705
26.937226650766287861,47.000000000000000000,26.927132298932505705
26.937226650766287861,47.000000000000000000,26.927132298932505705
26.947321002600062911,47.000000000000000000,26.927132298932505705
26.947321002600062911,48.000000000000000000,26.947321002600091333
26.947321002600091333,48.000000000000000000,26.947321002600091333
26.947321002600091333,48.000000000000000000,26.947321002600091333
26.956405919250482128,48.000000000000000000,26.947321002600091333
26.956405919250482128,48.000000000000000000,26.947321002600091333
26.965490835900872924,48.000000000000000000,26.947321002600091333
26.965490835900872924,49.000000000000000000,26.965490835900901345
26.965490835900904898,49.000000000000000000,26.965490835900901345
26.965490835900904898,49.000000000000000000,26.965490835900901345
26.973667260886244890,49.000000000000000000,26.965490835900901345
26.973667260886244890,49.000000000000000000,26.965490835900901345
26.981843685871591987,49.000000000000000000,26.965490835900901345
26.981843685871591987,50.000000000000000000,26.981843685871620409
26.981843685871623961,50.000000000000000000,26.981843685871620409
26.981843685871623961,50.000000000000000000,26.981843685871620409
26.989202468358424625,50.000000000000000000,26.981843685871620409
26.989202468358424625,50.000000000000000000,26.981843685871620409
26.996561250845225288,50.000000000000000000,26.981843685871620409
26.996561250845225288,51.000000000000000000,26.996561250845253710
26.996561250845250157,51.000000000000000000,26.996561250845253710
26.996561250845250157,51.000000000000000000,26.996561250845253710
27.003184155083367557,51.000000000000000000,26.996561250845253710
27.003184155083367557,51.000000000000000000,26.996561250845253710
27.009807059321477851,51.000000000000000000,26.996561250845253710
27.009807059321477851,52.000000000000000000,27.009807059321506273
27.009807059321506273,52.000000000000000000,27.009807059321506273
27.009807059321506273,52.000000000000000000,27.009807059321506273
27.015767673135801630,52.000000000000000000,27.009807059321506273
27.015767673135801630,52.000000000000000000,27.009807059321506273
27.021728286950086328,52.000000000000000000,27.009807059321506273
27.021728286950086328,53.000000000000000000,27.021728286950114750
27.021728286950121856,53.000000000000000000,27.021728286950114750
27.021728286950121856,53.000000000000000000,27.021728286950114750
27.027092839382966361,53.000000000000000000,27.021728286950114750
27.027092839382966361,53.000000000000000000,27.021728286950114750
27.032457391815810865,53.000000000000000000,27.021728286950114750
27.032457391815810865,54.000000000000000000,27.032457391815839287
27.032457391815842840,54.000000000000000000,27.032457391815839287
27.032457391815842840,54.000000000000000000,27.032457391815839287
27.037285489005395078,54.000000000000000000,27.032457391815839287
27.037285489005395078,54.000000000000000000,27.032457391815839287
27.042113586194954422,54.000000000000000000,27.032457391815839287
27.042113586194954422,55.000000000000000000,27.042113586194982844
27.042113586195000607,55.000000000000000000,27.042113586194982844
27.042113586195000607,55.000000000000000000,27.042113586194982844
27.046458873665581990,55.000000000000000000,27.042113586194982844
27.046458873665581990,55.000000000000000000,27.042113586194982844
27.050804161136166925,55.000000000000000000,27.042113586194982844
27.050804161136166925,56.000000000000000000,27.050804161136195347
27.050804161136202453,56.000000000000000000,27.050804161136195347
27.050804161136202453,56.000000000000000000,27.050804161136195347
27.054714919859716105,56.000000000000000000,27.050804161136195347
27.054714919859716105,56.000000000000000000,27.050804161136195347
27.058625678583219099,56.000000000000000000,27.050804161136195347
27.058625678583219099,57.000000000000000000,27.058625678583247520
27.058625678583240415,57.000000000000000000,27.058625678583247520
27.058625678583240415,57.000000000000000000,27.058625678583247520
27.062145361434396307,57.000000000000000000,27.058625678583247520
27.062145361434396307,57.000000000000000000,27.058625678583247520
27.065665044285562857,57.000000000000000000,27.058625678583247520
27.065665044285562857,58.000000000000000000,27.065665044285591279
27.065665044285591279,58.000000000000000000,27.065665044285591279
27.065665044285591279,58.000000000000000000,27.065665044285591279
27.068832758851637976,58.000000000000000000,27.065665044285591279
27.068832758851637976,58.000000000000000000,27.065665044285591279
27.072000473417670463,58.000000000000000000,27.065665044285591279
27.072000473417670463,59.000000000000000000,27.072000473417698885
27.072000473417688227,59.000000000000000000,27.072000473417698885
27.072000473417688227,59.000000000000000000,27.072000473417698885
27.074851416527124570,59.000000000000000000,27.072000473417698885
27.074851416527124570,59.000000000000000000,27.072000473417698885
27.077702359636546703,59.000000000000000000,27.072000473417698885
27.077702359636546703,60.000000000000000000,27.077702359636575125
27.077702359636568019,60.000000000000000000,27.077702359636575125
27.077702359636568019,60.000000000000000000,27.077702359636575125
27.080268208435050781,60.000000000000000000,27.077702359636575125
27.080268208435050781,60.000000000000000000,27.077702359636575125
27.082834057233533542,60.000000000000000000,27.077702359636575125
27.082834057233533542,61.000000000000000000,27.082834057233561964
27.082834057233565517,61.000000000000000000,27.082834057233561964
27.082834057233565517,61.000000000000000000,27.082834057233561964
27.085143321152191476,61.000000000000000000,27.082834057233561964
27.085143321152191476,61.000000000000000000,27.082834057233561964
27.087452585070810329,61.000000000000000000,27.082834057233561964
27.087452585070810329,62.000000000000000000,27.087452585070838751
27.087452585070856514,62.000000000000000000,27.087452585070838751
27.087452585070856514,62.000000000000000000,27.087452585070838751
27.089530922597589324,62.000000000000000000,27.087452585070838751
27.089530922597589324,62.000000000000000000,27.087452585070838751
27.091609260124315028,62.000000000000000000,27.087452585070838751
